country,date,gdp_real,gdp_yoy,gdp_qoq_ann,ip,ip_yoy,cpi_yoy,unemp,rate3m,epu_adjusted,nb_articles,rec_q
DEU,2004-10-01,608963.7,0.07511833068039042,-0.14391840192016225,85.18041333333333,1.8546630627220617,2.006209802653617,10.6,2.1636084666666666,54.51770033333333,167.66666666666666,1.0
DEU,2005-01-01,609932.4,0.3881171405702988,0.6378139583751441,86.27577666666666,2.6078636678445566,1.6233168087993317,10.833333333333334,2.1403230333333334,132.08748666666668,147.0,1.0
DEU,2005-04-01,613588.6,0.3978190230240042,2.4194201552597105,87.1134,2.273507650224501,1.2449396849948835,11.199999999999998,2.12464,150.62627666666666,144.66666666666666,0.0
DEU,2005-07-01,618414.8,1.5154395313066837,3.1835272717437135,88.24098,3.241710437486393,1.6430634818904426,11.166666666666666,2.1303477666666666,156.35795633333333,149.0,0.0
DEU,2005-10-01,620754.8,1.9362566274475856,1.5221595031992718,89.88402,5.524557090964902,1.6766068057452028,10.866666666666667,2.343446566666667,193.8948333333333,145.33333333333334,0.0
DEU,2006-01-01,627683.0,2.910256939949396,4.539668897754701,90.39948666666668,4.78415723275587,1.7072672897061603,10.533333333333333,2.611546833333333,125.69210200000002,202.33333333333334,0.0
DEU,2006-04-01,638432.0,4.048869226057983,7.027928983244447,92.20360666666666,5.851601082427919,1.8445723616245857,10.200000000000001,2.8894865333333333,84.53425333333333,207.33333333333334,0.0
DEU,2006-07-01,643258.1,4.017255085098204,3.0581795504804887,94.07216666666666,6.625486004265388,1.4729752791171096,9.9,3.2213499333333337,67.63978966666666,190.0,0.0
DEU,2006-10-01,652690.9,5.144720588548002,5.995926726798162,95.03866000000001,5.7419173096033544,1.2898371976853322,9.566666666666666,3.5944640999999997,54.13628766666667,184.66666666666666,0.0
DEU,2007-01-01,653550.2,4.121061108871826,0.5276607696759861,96.61726666666668,6.881532369832716,1.7849807321877131,9.066666666666666,3.820324233333333,132.948108,192.0,0.0
DEU,2007-04-01,657864.4,3.0437697358528526,2.6667310300388047,97.68041333333333,5.938158930616673,2.059750605049556,8.6,4.064796233333333,95.15017866666666,183.0,0.0
DEU,2007-07-01,661227.9,2.793559847905547,2.0608399944912925,99.48454666666667,5.753844998880216,2.266082308959868,8.433333333333334,4.500496833333333,78.47423966666666,188.0,0.0
DEU,2007-10-01,666127.0,2.0585701439992388,2.9967375998520396,100.41883333333334,5.671666446536605,3.077239112594588,8.200000000000001,4.724768399999999,91.95782733333333,149.0,0.0
DEU,2008-01-01,670039.3,2.5230043537589175,2.3700596175920463,101.48196666666666,5.039792431373617,2.946062299574074,7.8999999999999995,4.480003033333333,91.49283833333334,169.33333333333334,1.0
DEU,2008-04-01,667626.3,1.4838772245465925,-1.4327496485124769,100.67655666666667,3.082845590846602,2.887971965830246,7.533333333333334,4.860468266666667,68.11867666666666,152.66666666666666,1.0
DEU,2008-07-01,663970.0,0.4146981698745611,-2.1726966453691876,99.45231333333334,-0.028244247167426757,3.080766786656112,7.133333333333333,4.981790766666667,70.85954233333332,132.33333333333334,1.0
DEU,2008-10-01,653659.5,-1.8716400926550025,-6.068235438226843,92.68685333333333,-7.69180152368694,1.6152257958103489,7.033333333333334,4.214668666666667,146.36911,135.66666666666666,1.0
DEU,2009-01-01,623021.3,-7.017200334368445,-17.471249649620745,81.05669999999999,-20.129129371522197,0.818562367530499,7.2,2.0116761,98.66571266666666,128.33333333333334,1.0
DEU,2009-04-01,624556.9,-6.4511239296594525,0.9895563251283379,80.50902,-20.01147035035403,0.2715578435636745,7.466666666666666,1.3106363666666667,172.07755333333333,109.0,1.0
DEU,2009-07-01,628432.6,-5.352259891260147,2.505408603449677,83.44072333333334,-16.086815954284948,-0.23477829079234422,7.533333333333334,0.8691745333333333,140.76174333333333,104.33333333333333,0.0
DEU,2009-10-01,633258.8,-3.120998011961873,3.107465234479223,84.82603,-8.364506855940924,0.40540516553050726,7.266666666666667,0.721912,131.76098666666667,113.66666666666667,0.0
DEU,2010-01-01,637864.9,2.382518864122307,2.9413559452514226,86.50128666666667,6.743045404593599,0.8111612570866455,7.0,0.6621355,111.12988266666666,106.0,0.0
DEU,2010-04-01,651685.4,4.343639466636273,8.952486640017,90.91494666666667,12.964225071378614,1.1131505098621153,6.7,0.6862715666666667,208.67508,124.0,0.0
DEU,2010-07-01,657974.1,4.700822331623145,3.9161933195413834,92.39690333333334,10.764869347535429,1.110834245926536,6.433333333333334,0.8749394,171.60497999999998,114.33333333333333,0.0
DEU,2010-10-01,662288.5,4.584176327277234,2.6487490695663807,95.81185666666666,12.950653833943923,1.3793014815054312,6.2,1.0204693,159.63701,113.66666666666667,0.0
DEU,2011-01-01,674262.0,5.706082902508025,7.430075688318993,96.93943333333334,12.075174526066553,1.8768751522491616,5.866666666666667,1.0931699333333333,242.39144,88.66666666666667,0.0
DEU,2011-04-01,676090.1,3.7448590991911113,1.0889227811308855,97.84149333333333,7.633503733148786,2.001370293170187,5.566666666666666,1.4116307666666668,149.1985,89.66666666666667,0.0
DEU,2011-07-01,679746.2,3.308960033533226,2.1806938219915084,99.19458333333334,7.378812658889082,2.1971092946788895,5.433333333333334,1.5620535,328.60351333333335,107.66666666666667,1.0
DEU,2011-10-01,679673.1,2.624928562099438,-0.04300911667869389,98.26031,2.566523432748887,2.2234679163583313,5.233333333333333,1.4955447,342.2768766666666,105.66666666666667,1.0
DEU,2012-01-01,681117.2,1.0166967736577215,0.8525915984920029,98.22809333333333,1.3301926885012305,2.1387147577741406,5.1,1.0429891666666666,309.68161000000003,89.0,1.0
DEU,2012-04-01,681848.5,0.8517207987515318,0.430163040045195,98.16366,0.3301881913426212,1.8640322636242823,5.1,0.6960273333333333,333.85268666666667,107.33333333333333,1.0
DEU,2012-07-01,683237.7,0.5136475937636664,0.8174550853118134,98.48582333333333,-0.709937955900016,2.0194663414453715,5.033333333333333,0.35857893333333335,367.7303266666667,112.0,1.0
DEU,2012-10-01,681190.4,0.22323967213062623,-1.1932107169942086,96.06959,-2.2246172528550248,2.0123359788184545,5.0,0.19512889999999997,314.47835333333336,99.33333333333333,1.0
DEU,2013-01-01,677424.3,-0.5421827550383229,-2.193209111680272,96.32732,-1.937769272064168,1.546837792654802,5.066666666666666,0.21143636666666668,199.67577400000002,81.66666666666667,1.0
DEU,2013-04-01,685321.8,0.5093946822497974,4.745434497110224,97.68041,-0.48459389331676483,1.5090332866742144,4.966666666666667,0.20679403333333335,234.08032666666668,79.33333333333333,1.0
DEU,2013-07-01,688831.7,0.818748731224872,2.0644061226328114,98.22809,-0.2573790197865744,1.6287932986816633,4.9,0.22351216666666665,351.2811466666667,57.666666666666664,1.0
